timestamp,value
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.070313
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.058594
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.0625
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
2018-07-26 11:18,1.066406
