timestamp,value,value_scaled,movingAverage
154,0.773438,-0.520953796091221,-0.620814330158154
155,0.769531,-0.67075418257596,-0.59585398933359
156,0.785156,-0.071667661249078,-0.49600623577911
157,0.785156,-0.071667661249078,-0.396158482224629
158,0.785156,-0.071667661249078,-0.321277459750939
159,0.792969,0.22789477018304,-0.196469365371895
160,0.789063,0.078132725235662,-0.096621611817415
161,0.777344,-0.371191751143843,-0.046694539912062
162,0.777344,-0.371191751143843,-0.09661522156119
163,0.796875,0.377656815130422,-0.021727808831273
164,0.789063,0.078132725235662,0.003238922249517
165,0.789063,0.078132725235662,-0.021721418575046
166,0.78125,-0.22142970619646,-0.0716484904804
167,0.792969,0.22789477018304,0.028199263074081
168,0.796875,0.377656815130422,0.153007357453125
169,0.789063,0.078132725235662,0.103086675803998
170,0.789063,0.078132725235662,0.103086675803998
171,0.789063,0.078132725235662,0.103086675803998
172,0.78125,-0.22142970619646,0.103086675803998
173,0.785156,-0.071667661249078,0.053159603898645
174,0.796875,0.377656815130422,0.053159603898645
175,0.78125,-0.22142970619646,0.003232531993292
176,0.785156,-0.071667661249078,-0.021734199087499
177,0.789063,0.078132725235662,-0.021734199087499
178,0.777344,-0.371191751143843,-0.046694539912062
179,0.785156,-0.071667661249078,-0.046694539912062
180,0.785156,-0.071667661249078,-0.121581952641979
181,0.789063,0.078132725235662,-0.071654880736625
182,0.789063,0.078132725235662,-0.046688149655835
183,0.789063,0.078132725235662,-0.046688149655835
184,0.789063,0.078132725235662,0.028199263074082
185,0.789063,0.078132725235662,0.053165994154872
186,0.785156,-0.071667661249078,0.053165994154872
187,0.78125,-0.22142970619646,0.003238922249519
188,0.785156,-0.071667661249078,-0.021727808831272
189,0.785156,-0.071667661249078,-0.046694539912062
190,0.785156,-0.071667661249078,-0.071661270992852
191,0.789063,0.078132725235662,-0.071661270992852
192,0.78125,-0.22142970619646,-0.096621611817415
193,0.785156,-0.071667661249078,-0.071661270992852
194,0.78125,-0.22142970619646,-0.096621611817415
195,0.789063,0.078132725235662,-0.071654880736625
196,0.785156,-0.071667661249078,-0.071654880736625
197,0.789063,0.078132725235662,-0.071654880736625
198,0.792969,0.22789477018304,0.003232531993292
199,0.789063,0.078132725235662,0.028199263074082
200,0.785156,-0.071667661249078,0.053159603898645
201,0.789063,0.078132725235662,0.053159603898645
202,0.792969,0.22789477018304,0.103086675803998
203,0.785156,-0.071667661249078,0.078119944723208
204,0.789063,0.078132725235662,0.053159603898645
205,0.792969,0.22789477018304,0.078119944723208
206,0.792969,0.22789477018304,0.128047016628561
207,0.78125,-0.22142970619646,0.078119944723208
208,0.785156,-0.071667661249078,0.028192872817855
209,0.792969,0.22789477018304,0.078119944723208
210,0.785156,-0.071667661249078,0.053153213642418
211,0.78125,-0.22142970619646,-0.021734199087499
212,0.785156,-0.071667661249078,-0.071661270992852
213,0.785156,-0.071667661249078,-0.046700930168289
214,0.78125,-0.22142970619646,-0.071661270992852
215,0.785156,-0.071667661249078,-0.121588342898205
216,0.792969,0.22789477018304,-0.071661270992852
217,0.78125,-0.22142970619646,-0.071661270992852
218,0.785156,-0.071667661249078,-0.071661270992852
219,0.789063,0.078132725235662,-0.046694539912062
220,0.804688,0.677219246562544,0.103080285547772
221,0.796875,0.377656815130422,0.177967698277689
222,0.804688,0.677219246562544,0.252855111007606
223,0.8125,0.976743336457304,0.452550618116567
224,0.808594,0.826981291509922,0.6023254435764
225,0.800781,0.527418860077804,0.677206466050091
226,0.808594,0.826981291509922,0.702166806874654
227,0.808594,0.826981291509922,0.77705421960457
228,0.808594,0.826981291509922,0.802014560429133
229,0.808594,0.826981291509922,0.777054219604569
230,0.808594,0.826981291509922,0.777054219604569
231,0.8125,0.976743336457304,0.851941632334486
232,0.824219,1.42606781283681,0.951789385888967
233,0.8125,0.976743336457304,0.976749726713531
234,0.824219,1.42606781283681,1.07659748026801
235,0.824219,1.42606781283681,1.17644523382249
236,0.824219,1.42606781283681,1.27629298737697
237,0.820313,1.27630576788943,1.32622005928233
238,0.824219,1.42606781283681,1.32622005928233
239,0.828125,1.57582985778419,1.42606781283681
240,0.828125,1.57582985778419,1.45102815366137
241,0.835938,1.87539228921631,1.52591556639129
242,0.839844,2.02515433416369,1.62576331994577
243,0.839844,2.02515433416369,1.75057141432481
244,0.851563,2.47447881054319,1.92530658060921
245,0.855469,2.62424085549057,2.10004174689361
246,0.855469,2.62424085549057,2.27477691317801
247,0.859375,2.77400290043795,2.42454534838161
248,0.871094,3.22332737681746,2.62424085549057
249,0.871094,3.22332737681746,2.82393636259953
250,0.875,3.37308942176483,2.97370479780314
251,0.867188,3.07356533187007,3.04859221053306
252,0.851563,2.47447881054319,3.02363186970849
253,0.832031,1.72559190273156,2.8488967034241
254,0.796875,0.377656815130422,2.37461827647626
255,0.78125,-0.22142970619646,1.80049209597394
256,0.765625,-0.820516227523343,1.10155782109258
257,0.78125,-0.22142970619646,0.552391981414821
258,0.804688,0.677219246562544,0.25284872075138
259,0.808594,0.826981291509922,0.103080285547773
260,0.8125,0.976743336457304,0.202928039102253
261,0.792969,0.22789477018304,0.27781545183217
262,0.78125,-0.22142970619646,0.37766320538665
263,0.773438,-0.520953796091221,0.327742523737523
264,0.773438,-0.520953796091221,0.128047016628563
265,0.785156,-0.071667661249078,-0.021727808831271
266,0.800781,0.527418860077804,-0.096615221561188
267,0.804688,0.677219246562544,-0.02172780883127
268,0.800781,0.527418860077804,0.103080285547774
269,0.777344,-0.371191751143843,0.128040626372337
270,0.777344,-0.371191751143843,0.1530009671969
271,0.78125,-0.22142970619646,0.128040626372336
272,0.789063,0.078132725235662,0.053159603898646
273,0.789063,0.078132725235662,-0.046688149655835
274,0.796875,0.377656815130422,-0.071648490480398
275,0.796875,0.377656815130422,0.053159603898646
276,0.792969,0.22789477018304,0.153007357453126
277,0.785156,-0.071667661249078,0.17796769827769
278,0.78125,-0.22142970619646,0.128040626372336
279,0.78125,-0.22142970619646,0.078113554466983
280,0.785156,-0.071667661249078,0.003226141737066
281,0.789063,0.078132725235662,-0.046694539912061
282,0.789063,0.078132725235662,-0.071654880736624
283,0.792969,0.22789477018304,-0.021727808831271
284,0.785156,-0.071667661249078,0.003232531993293
285,0.785156,-0.071667661249078,0.028192872817857
286,0.777344,-0.371191751143843,-0.021727808831271
287,0.785156,-0.071667661249078,-0.046694539912061
288,0.785156,-0.071667661249078,-0.071661270992851
289,0.792969,0.22789477018304,-0.071661270992851
290,0.792969,0.22789477018304,-0.021734199087498
291,0.789063,0.078132725235662,0.003232531993292
292,0.785156,-0.071667661249078,0.05315321364242
293,0.789063,0.078132725235662,0.07811994472321
294,0.78125,-0.22142970619646,0.053159603898646
295,0.78125,-0.22142970619646,-0.021727808831271
296,0.789063,0.078132725235662,-0.046688149655834
297,0.785156,-0.071667661249078,-0.071654880736624
298,0.785156,-0.071667661249078,-0.071654880736624
299,0.785156,-0.071667661249078,-0.096621611817414
300,0.792969,0.22789477018304,-0.021734199087497
301,0.78125,-0.22142970619646,-0.021734199087497
302,0.785156,-0.071667661249078,-0.046700930168287
303,0.785156,-0.071667661249078,-0.046700930168287
304,0.785156,-0.071667661249078,-0.046700930168287
305,0.785156,-0.071667661249078,-0.046700930168287
306,0.789063,0.078132725235662,-0.07166127099285
307,0.78125,-0.22142970619646,-0.07166127099285
308,0.785156,-0.071667661249078,-0.07166127099285
309,0.785156,-0.071667661249078,-0.07166127099285
310,0.789063,0.078132725235662,-0.04669453991206
311,0.785156,-0.071667661249078,-0.04669453991206
312,0.789063,0.078132725235662,-0.04669453991206
313,0.789063,0.078132725235662,0.003232531993294
314,0.785156,-0.071667661249078,0.003232531993294
315,0.785156,-0.071667661249078,0.003232531993294
316,0.785156,-0.071667661249078,-0.021734199087496
317,0.785156,-0.071667661249078,-0.021734199087496
318,0.789063,0.078132725235662,-0.021734199087496
319,0.78125,-0.22142970619646,-0.07166127099285
320,0.789063,0.078132725235662,-0.04669453991206
321,0.785156,-0.071667661249078,-0.04669453991206
322,0.789063,0.078132725235662,-0.02172780883127
323,0.785156,-0.071667661249078,-0.02172780883127
324,0.785156,-0.071667661249078,-0.04669453991206
325,0.789063,0.078132725235662,0.003232531993294
326,0.789063,0.078132725235662,0.003232531993294
327,0.789063,0.078132725235662,0.028199263074084
328,0.785156,-0.071667661249078,0.003232531993294
329,0.789063,0.078132725235662,0.028199263074084
330,0.785156,-0.071667661249078,0.028199263074084
331,0.78125,-0.22142970619646,-0.02172780883127
332,0.789063,0.078132725235662,-0.02172780883127
333,0.789063,0.078132725235662,-0.02172780883127
334,0.785156,-0.071667661249078,-0.02172780883127
335,0.78125,-0.22142970619646,-0.071654880736624
336,0.785156,-0.071667661249078,-0.071654880736624
337,0.789063,0.078132725235662,-0.02172780883127
338,0.789063,0.078132725235662,-0.02172780883127
339,0.785156,-0.071667661249078,-0.04669453991206
340,0.78125,-0.22142970619646,-0.071654880736624
341,0.789063,0.078132725235662,-0.02172780883127
342,0.78125,-0.22142970619646,-0.046688149655834
343,0.789063,0.078132725235662,-0.046688149655834
344,0.792969,0.22789477018304,-0.021727808831271
345,0.785156,-0.071667661249078,-0.021727808831271
346,0.789063,0.078132725235662,0.028199263074083
347,0.785156,-0.071667661249078,0.003232531993293
348,0.789063,0.078132725235662,0.053159603898647
349,0.796875,0.377656815130422,0.103080285547773
350,0.886719,3.82241389814434,0.702166806874657
351,0.933594,5.61967346212499,1.65072366077033
352,0.945313,6.06899793850449,2.64920119631514
353,0.933594,5.61967346212499,3.59775805021081
354,0.910156,4.72102450936598,4.37157334756587
355,0.890625,3.97217594309172,4.97065986889275
356,0.890625,3.97217594309172,4.99562020971731
357,0.894531,4.12193798803909,4.745997630703
358,0.890625,3.97217594309172,4.3965272981342
359,0.902344,4.42150041947122,4.19683179102524
360,0.90625,4.5712624644186,4.17187145020068
361,0.890625,3.97217594309172,4.17187145020068
362,0.886719,3.82241389814434,4.14691110937611
363,0.882813,3.67265185319696,4.07203008690243
364,0.882813,3.67265185319696,4.0221094052533
365,0.867188,3.07356533187007,3.79745355731977
366,0.867188,3.07356533187007,3.54783736856169
367,0.851563,2.47447881054319,3.2982211798036
368,0.839844,2.02515433416369,2.99867791914016
369,0.824219,1.42606781283681,2.6242472457468
370,0.789063,0.078132725235662,2.02516072441992
371,0.777344,-0.371191751143843,1.4510345439176
372,0.777344,-0.371191751143843,0.876908363415278
373,0.78125,-0.22142970619646,0.427590277292003
374,0.785156,-0.071667661249078,0.078119944723208
375,0.792969,0.22789477018304,-0.121575562385753
376,0.789063,0.078132725235662,-0.121575562385753
377,0.792969,0.22789477018304,-0.021727808831273
378,0.792969,0.22789477018304,0.078119944723207
379,0.78125,-0.22142970619646,0.078119944723207
380,0.785156,-0.071667661249078,0.078119944723207
381,0.78125,-0.22142970619646,0.003232531993291
382,0.792969,0.22789477018304,0.028192872817854
383,0.78125,-0.22142970619646,-0.046694539912063
384,0.792969,0.22789477018304,-0.046694539912063
385,0.789063,0.078132725235662,0.003232531993291
386,0.78125,-0.22142970619646,-0.021727808831273
387,0.78125,-0.22142970619646,-0.021727808831273
388,0.785156,-0.071667661249078,-0.071654880736626
389,0.792969,0.22789477018304,0.003232531993291
390,0.785156,-0.071667661249078,-0.046694539912062
391,0.789063,0.078132725235662,-0.046694539912062
392,0.792969,0.22789477018304,0.028192872817854
393,0.789063,0.078132725235662,0.078119944723208
394,0.777344,-0.371191751143843,0.028199263074081
395,0.78125,-0.22142970619646,-0.046688149655836
396,0.804688,0.677219246562544,0.078126334979434
397,0.777344,-0.371191751143843,0.003238922249517
398,0.773438,-0.520953796091221,-0.121569172129527
399,0.808594,0.826981291509922,0.003238922249517
400,0.792969,0.22789477018304,0.103086675803997
401,0.765625,-0.820516227523343,0.003238922249517
402,0.785156,-0.071667661249078,-0.121575562385753
403,0.800781,0.527418860077804,0.028192872817854
404,0.789063,0.078132725235662,0.128040626372335
405,0.773438,-0.520953796091221,-0.096615221561189
406,0.789063,0.078132725235662,-0.121575562385752
407,0.804688,0.677219246562544,0.128047016628562
408,0.789063,0.078132725235662,0.153013747709352
409,0.773438,-0.520953796091221,-0.021715028318819
410,0.800781,0.527418860077804,0.053165994154872
411,0.796875,0.377656815130422,0.202934429358479
412,0.761719,-0.970278272470725,0.028199263074081
413,0.777344,-0.371191751143843,-0.146535903210316
414,0.816406,1.12650538140469,0.028192872817854
415,0.78125,-0.22142970619646,0.078113554466981
416,0.765625,-0.820516227523343,-0.146542293466543
417,0.804688,0.677219246562544,-0.09661522156119
418,0.800781,0.527418860077804,0.153000967196898
419,0.769531,-0.67075418257596,0.103073895291546
420,0.78125,-0.22142970619646,-0.121581952641979
421,0.792969,0.22789477018304,-0.046694539912062
422,0.777344,-0.371191751143843,0.028192872817854
423,0.777344,-0.371191751143843,-0.146542293466543
424,0.796875,0.377656815130422,-0.171502634291107
425,0.777344,-0.371191751143843,-0.121575562385754
426,0.773438,-0.520953796091221,-0.171496244034881
427,0.804688,0.677219246562544,-0.096608831304964
428,0.78125,-0.22142970619646,-0.0716484904804
429,0.765625,-0.820516227523343,-0.146535903210316
430,0.796875,0.377656815130422,-0.146535903210316
431,0.796875,0.377656815130422,-0.021727808831272
432,0.773438,-0.520953796091221,-0.021727808831272
433,0.789063,0.078132725235662,-0.121575562385753
434,0.789063,0.078132725235662,-0.071648490480399
435,0.777344,-0.371191751143843,0.003238922249518
436,0.796875,0.377656815130422,0.003238922249518
437,0.777344,-0.371191751143843,-0.121569172129526
438,0.738281,-1.86892722522973,-0.346231410319277
439,0.71875,-2.61777579150399,-0.795549496442553
440,0.691406,-3.66618678921037,-1.41960274885023
441,0.652344,-5.1638839217589,-2.21838477728607
442,0.65625,-5.01412187681152,-3.11701455927639
443,0.707031,-3.06710026788349,-3.56633264539967
444,0.722656,-2.46801374655661,-3.66618039895415
445,0.714844,-2.76753783645137,-3.69114073977871
446,0.71875,-2.61777579150399,-3.51640557349431
447,0.714844,-2.76753783645137,-3.11701455927639
448,0.722656,-2.46801374655661,-2.69266320423391
449,0.703125,-3.21686231283087,-2.71762354505847
450,0.703125,-3.21686231283087,-2.84243163943751
451,0.734375,-2.01868927017711,-2.71762354505847
452,0.75,-1.41960274885023,-2.51792803794951
453,0.734375,-2.01868927017711,-2.39311994357046
454,0.730469,-2.16845131512449,-2.34319287166511
455,0.746094,-1.56936479379761,-2.06860995182623
456,0.746094,-1.56936479379761,-1.79402703198736
457,0.746094,-1.56936479379761,-1.71913961925744
458,0.746094,-1.56936479379761,-1.744099960082
459,0.757813,-1.1200403174181,-1.59432513462217
460,0.757813,-1.1200403174181,-1.41958996833777
461,0.75,-1.41960274885023,-1.39462962751321
462,0.761719,-0.970278272470725,-1.29478187395873
463,0.773438,-0.520953796091221,-1.12004670767433
464,0.773438,-0.520953796091221,-0.945311541389932
465,0.773438,-0.520953796091221,-0.845463787835452
466,0.78125,-0.22142970619646,-0.695695352631845
467,0.78125,-0.22142970619646,-0.495999845522884
468,0.78125,-0.22142970619646,-0.37119175114384
469,0.777344,-0.371191751143843,-0.346231410319277
470,0.785156,-0.071667661249078,-0.271350387845587
471,0.785156,-0.071667661249078,-0.196469365371896
472,0.785156,-0.071667661249078,-0.171509024547332
473,0.785156,-0.071667661249078,-0.146548683722769
474,0.785156,-0.071667661249078,-0.121588342898205
475,0.785156,-0.071667661249078,-0.071667661249078
476,0.789063,0.078132725235662,-0.046700930168288
477,0.792969,0.22789477018304,0.003226141737065
478,0.785156,-0.071667661249078,0.003226141737065
479,0.792969,0.22789477018304,0.053153213642418
480,0.789063,0.078132725235662,0.078119944723208
481,0.78125,-0.22142970619646,0.053159603898645
482,0.792969,0.22789477018304,0.078119944723208
483,0.789063,0.078132725235662,0.053159603898645
484,0.785156,-0.071667661249078,0.053159603898645
485,0.789063,0.078132725235662,0.028199263074082
486,0.789063,0.078132725235662,0.028199263074082
487,0.785156,-0.071667661249078,0.053159603898645
488,0.78125,-0.22142970619646,-0.021727808831271
489,0.78125,-0.22142970619646,-0.071654880736625
490,0.78125,-0.22142970619646,-0.096615221561189
491,0.789063,0.078132725235662,-0.096615221561189
492,0.785156,-0.071667661249078,-0.121581952641979
493,0.789063,0.078132725235662,-0.096615221561189
494,0.785156,-0.071667661249078,-0.071654880736625
495,0.785156,-0.071667661249078,-0.046694539912061
496,0.785156,-0.071667661249078,-0.021734199087498
497,0.789063,0.078132725235662,-0.021734199087498
498,0.785156,-0.071667661249078,-0.021734199087498
499,0.789063,0.078132725235662,-0.021734199087498
500,0.792969,0.22789477018304,0.028192872817856
501,0.789063,0.078132725235662,0.053159603898645
502,0.785156,-0.071667661249078,0.053159603898645
503,0.78125,-0.22142970619646,0.003232531993292
504,0.789063,0.078132725235662,0.028199263074082
505,0.789063,0.078132725235662,0.028199263074082
506,0.785156,-0.071667661249078,-0.021727808831271
507,0.785156,-0.071667661249078,-0.046694539912061
508,0.789063,0.078132725235662,-0.021727808831271
509,0.789063,0.078132725235662,0.028199263074082
510,0.785156,-0.071667661249078,0.003232531993292
511,0.789063,0.078132725235662,0.003232531993292
512,0.789063,0.078132725235662,0.028199263074082
513,0.785156,-0.071667661249078,0.028199263074082
514,0.785156,-0.071667661249078,0.003232531993292
515,0.78125,-0.22142970619646,-0.046694539912061
516,0.792969,0.22789477018304,0.003232531993292
517,0.789063,0.078132725235662,0.003232531993292
518,0.78125,-0.22142970619646,-0.046694539912062
519,0.789063,0.078132725235662,-0.021727808831272
520,0.785156,-0.071667661249078,-0.021727808831272
521,0.78125,-0.22142970619646,-0.021727808831272
522,0.785156,-0.071667661249078,-0.071654880736625
523,0.785156,-0.071667661249078,-0.096621611817415
524,0.785156,-0.071667661249078,-0.071661270992851
525,0.789063,0.078132725235662,-0.071661270992851
526,0.789063,0.078132725235662,-0.046694539912061
527,0.789063,0.078132725235662,0.003232531993292
528,0.785156,-0.071667661249078,0.003232531993292
529,0.78125,-0.22142970619646,-0.021727808831271
530,0.789063,0.078132725235662,0.003238922249519
531,0.785156,-0.071667661249078,-0.021727808831271
532,0.789063,0.078132725235662,-0.021727808831271
533,0.789063,0.078132725235662,-0.021727808831271
534,0.78125,-0.22142970619646,-0.046688149655835
535,0.785156,-0.071667661249078,-0.021727808831271
536,0.789063,0.078132725235662,-0.021727808831271
537,0.789063,0.078132725235662,0.003238922249519
538,0.78125,-0.22142970619646,-0.046688149655835
539,0.78125,-0.22142970619646,-0.096615221561189
540,0.789063,0.078132725235662,-0.046688149655835
541,0.789063,0.078132725235662,-0.021721418575045
542,0.789063,0.078132725235662,-0.021721418575045
543,0.785156,-0.071667661249078,-0.046688149655835
544,0.792969,0.22789477018304,0.028199263074082
545,0.789063,0.078132725235662,0.078126334979435
546,0.78125,-0.22142970619646,0.028199263074082
547,0.78125,-0.22142970619646,-0.021727808831272
548,0.789063,0.078132725235662,-0.021727808831272
549,0.785156,-0.071667661249078,-0.021727808831272
550,0.785156,-0.071667661249078,-0.071654880736625
551,0.789063,0.078132725235662,-0.071654880736625
552,0.789063,0.078132725235662,-0.021727808831271
553,0.789063,0.078132725235662,0.028199263074083
554,0.785156,-0.071667661249078,0.003232531993292
555,0.785156,-0.071667661249078,0.003232531993292
556,0.792969,0.22789477018304,0.053159603898646
557,0.785156,-0.071667661249078,0.028192872817856
558,0.789063,0.078132725235662,0.028192872817856
559,0.789063,0.078132725235662,0.028192872817856
560,0.785156,-0.071667661249078,0.028192872817856
561,0.78125,-0.22142970619646,0.003232531993292
562,0.789063,0.078132725235662,-0.021727808831271
563,0.785156,-0.071667661249078,-0.021727808831271
564,0.789063,0.078132725235662,-0.021727808831271
565,0.789063,0.078132725235662,-0.021727808831271
566,0.785156,-0.071667661249078,-0.021727808831271
567,0.789063,0.078132725235662,0.028199263074083
568,0.792969,0.22789477018304,0.053159603898646
569,0.789063,0.078132725235662,0.078126334979435
570,0.789063,0.078132725235662,0.078126334979435
571,0.785156,-0.071667661249078,0.053159603898645
572,0.789063,0.078132725235662,0.078126334979435
573,0.785156,-0.071667661249078,0.053159603898645
574,0.792969,0.22789477018304,0.053159603898645
575,0.789063,0.078132725235662,0.053159603898645
576,0.785156,-0.071667661249078,0.028192872817856
577,0.789063,0.078132725235662,0.053159603898645
578,0.785156,-0.071667661249078,0.028192872817856
579,0.789063,0.078132725235662,0.053159603898645
