timestamp,value
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.992188
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.972656
2018-07-26 08:08,0.96875
2018-07-26 08:08,0.972656
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.996094
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.96875
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.996094
2018-07-26 08:08,0.992188
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.992188
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.992188
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.996094
2018-07-26 08:08,1
2018-07-26 08:08,0.996094
2018-07-26 08:08,1
2018-07-26 08:08,1
2018-07-26 08:08,1.003906
2018-07-26 08:08,1.007813
2018-07-26 08:08,1.007813
2018-07-26 08:08,1.015625
2018-07-26 08:08,1.019531
2018-07-26 08:08,1.023438
2018-07-26 08:08,1.035156
2018-07-26 08:08,1.03125
2018-07-26 08:08,1.03125
2018-07-26 08:08,1.023438
2018-07-26 08:08,1.027344
2018-07-26 08:08,1.035156
2018-07-26 08:08,1.042969
2018-07-26 08:08,1.050781
2018-07-26 08:08,1.054688
2018-07-26 08:08,1.054688
2018-07-26 08:08,1.050781
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.066406
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.066406
2018-07-26 08:08,1.0625
2018-07-26 08:08,1.066406
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.058594
2018-07-26 08:08,1.050781
2018-07-26 08:08,1.046875
2018-07-26 08:08,1.046875
2018-07-26 08:08,1.03125
2018-07-26 08:08,1.023438
2018-07-26 08:08,1.015625
2018-07-26 08:08,1.011719
2018-07-26 08:08,1.007813
2018-07-26 08:08,1
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.972656
2018-07-26 08:08,0.972656
2018-07-26 08:08,0.972656
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.96875
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.988281
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.984375
2018-07-26 08:08,0.980469
2018-07-26 08:08,0.976563
2018-07-26 08:08,0.972656
